,lat,lon,alt,timestamp,topic_id_x,temp,tds,turb,t_v,ph,ph_v,topic_id_y
522,51.9885272,5.6669008,1.0,1621002721058708409,1,20.75,187.0,-312.29,2.94,4.64,3.1,3.0
523,51.9885235,5.6668967,1.0,1621002722059526798,1,20.812,187.0,-327.72,2.92,4.62,3.1,3.0
524,51.9885203,5.6668892,1.0,1621002723059440875,1,20.812,187.0,-327.72,2.92,4.62,3.1,3.0
525,51.9885178,5.6668798,1.0,1621002724060095739,1,20.75,187.0,-281.44,2.99,4.63,3.1,3.0
526,51.9885157,5.6668708,1.0,1621002725058404429,1,20.812,187.0,-281.44,2.99,4.62,3.1,3.0
527,51.988514,5.6668612,1.0,1621002726099942968,1,20.812,187.0,-278.35,3.0,4.62,3.1,3.0
528,51.9885127,5.6668512,1.0,1621002727060347015,1,20.812,187.0,-252.13,3.04,4.71,3.08,3.0
529,51.9885103,5.6668408,1.0,1621002728061660729,1,20.812,187.0,-253.67,3.04,4.62,3.1,3.0
530,51.9885085,5.6668307,1.0,1621002729060696443,1,20.812,187.0,-262.93,3.02,4.64,3.1,3.0
531,51.9885078,5.6668217,1.0,1621002730058313655,1,20.812,187.0,-253.67,3.04,4.63,3.1,3.0
532,51.988507,5.6668112,1.0,1621002731061424693,1,20.812,187.0,-221.27,3.09,4.49,3.13,3.0
533,51.9885063,5.6668005,1.0,1621002732059586890,1,20.812,187.0,-222.82,3.09,4.51,3.12,3.0
534,51.9885058,5.6667908,1.0,1621002733062129477,1,20.812,187.0,-218.19,3.09,4.53,3.12,3.0
535,51.9885053,5.6667798,1.0,1621002734067331337,1,20.812,187.0,-218.19,3.09,4.53,3.12,3.0
536,51.988505,5.6667687,1.0,1621002735165478928,1,20.812,187.0,-207.39,3.11,4.59,3.11,3.0
537,51.988505,5.6667575,1.0,1621002736059097012,1,20.812,187.0,-202.76,3.12,4.62,3.1,3.0
538,51.9885045,5.6667457,1.0,1621002737061664146,1,20.812,185.0,-219.73,3.09,4.51,3.12,3.0
539,51.9885033,5.6667347,1.0,1621002738062958012,1,20.812,185.0,-219.73,3.09,4.51,3.12,3.0
540,51.9885017,5.6667245,1.0,1621002739059510740,1,20.75,185.0,-249.04,3.04,4.6,3.1,3.0
541,51.9885005,5.6667155,1.0,1621002740060559207,1,20.75,185.0,-232.07,3.07,4.65,3.09,3.0
542,51.9885,5.6667055,1.0,1621002741060528839,1,20.75,185.0,-232.07,3.07,4.65,3.09,3.0
543,51.988499,5.666695,1.0,1621002742059170076,1,20.687,185.0,-216.65,3.1,4.58,3.11,3.0
544,51.9884982,5.6666845,1.0,1621002743058370118,1,20.687,187.0,-204.3,3.12,4.58,3.11,3.0
545,51.9884975,5.6666737,1.0,1621002744061576692,1,20.75,187.0,-216.65,3.1,4.49,3.13,3.0
546,51.9884965,5.6666622,1.0,1621002745060938883,1,20.75,187.0,-216.65,3.1,4.49,3.13,3.0
547,51.9884952,5.6666512,1.0,1621002746059584989,1,20.75,186.0,-235.16,3.07,4.45,3.13,3.0
548,51.9884937,5.6666402,1.0,1621002747060735211,1,20.687,185.0,-269.1,3.01,4.55,3.11,3.0
549,51.9884913,5.6666293,1.0,1621002748059720856,1,20.687,185.0,-269.1,3.01,4.55,3.11,3.0
550,51.9884885,5.6666187,1.0,1621002749061981344,1,20.687,186.0,-281.44,2.99,4.62,3.1,3.0
551,51.9884848,5.6666085,1.0,1621002750060015610,1,20.687,185.0,-296.87,2.97,4.59,3.11,3.0
552,51.9884822,5.6665992,1.0,1621002751061709427,1,20.625,186.0,-307.67,2.95,4.59,3.11,3.0
553,51.988478,5.6665912,1.0,1621002752061726700,1,20.625,187.0,-323.09,2.93,4.62,3.1,3.0
554,51.988473,5.6665838,1.0,1621002753059721863,1,20.625,187.0,-327.72,2.92,4.44,3.13,3.0
555,51.9884672,5.6665768,1.0,1621002754058913543,1,20.687,187.0,-329.26,2.92,4.69,3.09,3.0
556,51.9884627,5.666571,1.0,1621002755062657046,1,20.687,187.0,-330.81,2.92,4.67,3.09,3.0
557,51.9884563,5.6665658,1.0,1621002756058588159,1,20.75,187.0,-330.81,2.92,4.73,3.08,3.0
558,51.9884507,5.6665617,1.0,1621002757077061381,1,20.812,187.0,-330.81,2.92,4.98,3.03,3.0
559,51.9884442,5.666558,1.0,1621002758069365493,1,20.812,187.0,-324.64,2.92,4.72,3.08,3.0
560,51.988438,5.6665553,1.0,1621002759062137560,1,20.812,187.0,-324.64,2.92,4.72,3.08,3.0
561,51.9884317,5.6665528,1.0,1621002760061308651,1,20.75,185.0,-307.67,2.95,4.62,3.1,3.0
562,51.988426,5.6665515,1.0,1621002761057664130,1,20.75,187.0,-298.41,2.97,4.96,3.03,3.0
563,51.9884198,5.6665515,1.0,1621002762061240961,1,20.75,183.0,-295.32,2.97,4.58,3.11,3.0
564,51.988415,5.6665518,1.0,1621002763080036886,1,20.75,183.0,-295.32,2.97,4.58,3.11,3.0
565,51.9884117,5.6665523,1.0,1621002764055751428,1,20.625,187.0,-284.53,2.99,4.67,3.09,3.0
566,51.9884082,5.666553,1.0,1621002765060709172,1,20.562,188.0,-281.44,2.99,4.67,3.09,3.0
567,51.988406,5.6665533,1.0,1621002766057262057,1,20.562,188.0,-281.44,2.99,4.67,3.09,3.0
568,51.9884033,5.6665535,1.0,1621002767065601278,1,20.625,187.0,-273.73,3.01,4.55,3.11,3.0
569,51.9884013,5.6665535,1.0,1621002768059735575,1,20.625,187.0,-272.18,3.01,4.72,3.08,3.0
570,51.988398,5.6665545,1.0,1621002769055018223,1,20.687,186.0,-261.38,3.02,4.65,3.09,3.0
571,51.9883943,5.6665567,1.0,1621002770059764992,1,20.687,186.0,-261.38,3.02,4.65,3.09,3.0
572,51.988391,5.6665588,1.0,1621002771058369049,1,20.687,187.0,-184.25,3.15,4.6,3.1,3.0
573,51.9883897,5.6665637,1.0,1621002772053344845,1,20.687,185.0,-6.83,3.43,4.58,3.11,3.0
574,51.9883908,5.6665708,1.0,1621002773060884693,1,20.75,187.0,74.93,3.56,4.54,3.12,3.0
575,51.9883925,5.6665802,1.0,1621002774066881348,1,20.75,186.0,124.3,3.64,4.46,3.13,3.0
576,51.9883945,5.66659,1.0,1621002775059963386,1,20.75,187.0,165.95,3.7,4.42,3.14,3.0
577,51.9883972,5.6665993,1.0,1621002776061685243,1,20.75,186.0,184.46,3.73,4.46,3.13,3.0
578,51.9883998,5.6666075,1.0,1621002777058542651,1,20.687,185.0,202.98,3.76,4.45,3.13,3.0
579,51.9884052,5.6666157,1.0,1621002778058763992,1,20.687,185.0,243.09,3.82,4.5,3.12,3.0
580,51.9884108,5.6666223,1.0,1621002779060052286,1,20.687,187.0,287.83,3.89,4.41,3.14,3.0
581,51.9884168,5.666627,1.0,1621002780058425404,1,20.687,187.0,312.51,3.93,4.35,3.15,3.0
582,51.9884233,5.6666313,1.0,1621002781058180533,1,20.75,187.0,307.88,3.93,4.44,3.13,3.0
583,51.9884295,5.6666343,1.0,1621002782059131947,1,20.75,187.0,310.97,3.93,4.53,3.12,3.0
584,51.9884357,5.6666372,1.0,1621002783054656194,1,20.75,185.0,304.8,3.92,4.42,3.14,3.0
585,51.9884423,5.666639,1.0,1621002784057972838,1,20.75,185.0,304.8,3.92,4.42,3.14,3.0
586,51.988449,5.6666403,1.0,1621002785062277146,1,20.75,188.0,260.06,3.85,4.35,3.15,3.0
587,51.9884567,5.6666405,1.0,1621002786109387617,1,20.75,187.0,227.66,3.8,4.53,3.12,3.0
588,51.9884637,5.66664,1.0,1621002787065016055,1,20.75,187.0,204.52,3.76,4.62,3.1,3.0
589,51.98847,5.666639,1.0,1621002788060873984,1,20.75,187.0,204.52,3.76,4.62,3.1,3.0
590,51.9884765,5.6666355,1.0,1621002789059604319,1,20.812,187.0,215.32,3.78,4.54,3.12,3.0
591,51.9884815,5.6666317,1.0,1621002790055699095,1,20.812,185.0,284.74,3.89,4.45,3.13,3.0
592,51.9884868,5.6666282,1.0,1621002791061683712,1,20.812,185.0,284.74,3.89,4.45,3.13,3.0
593,51.9884915,5.666626,1.0,1621002792059228547,1,20.75,185.0,193.72,3.75,4.73,3.08,3.0
594,51.988496,5.6666247,1.0,1621002793059136798,1,20.75,185.0,193.72,3.75,4.42,3.14,3.0
595,51.9885005,5.6666253,1.0,1621002794059355884,1,20.625,187.0,286.28,3.89,4.4,3.14,3.0
596,51.9885053,5.6666282,1.0,1621002795169702527,1,20.625,187.0,286.28,3.89,4.4,3.14,3.0
597,51.9885097,5.6666317,1.0,1621002796058451248,1,20.562,188.0,287.83,3.89,4.41,3.14,3.0
598,51.9885152,5.6666362,1.0,1621002797060162092,1,20.625,187.0,323.31,3.95,4.42,3.14,3.0
599,51.9885197,5.6666445,1.0,1621002798063115691,1,20.687,186.0,287.83,3.89,4.36,3.15,3.0
600,51.9885215,5.6666498,1.0,1621002799054181883,1,20.687,185.0,269.31,3.86,4.38,3.14,3.0
601,51.9885237,5.666658,1.0,1621002800059793287,1,20.687,185.0,223.03,3.79,4.42,3.14,3.0
602,51.9885262,5.6666673,1.0,1621002801056015411,1,20.625,185.0,212.23,3.77,4.46,3.13,3.0
603,51.9885292,5.6666737,1.0,1621002802056106465,1,20.625,185.0,216.86,3.78,4.18,3.18,3.0
604,51.9885302,5.6666817,1.0,1621002803059640353,1,20.5,186.0,175.21,3.72,4.47,3.13,3.0
605,51.9885313,5.6666912,1.0,1621002804059303085,1,20.437,186.0,142.81,3.66,4.38,3.14,3.0
606,51.9885332,5.666702,1.0,1621002805058060226,1,20.437,186.0,181.38,3.73,4.37,3.15,3.0
607,51.988536,5.6667112,1.0,1621002806061705533,1,20.437,186.0,181.38,3.73,4.37,3.15,3.0
608,51.9885383,5.6667192,1.0,1621002807059346025,1,20.5,188.0,204.52,3.76,4.35,3.15,3.0
609,51.9885398,5.6667275,1.0,1621002808062548686,1,20.562,186.0,176.75,3.72,4.41,3.14,3.0
610,51.9885405,5.666735,1.0,1621002809058356159,1,20.562,186.0,176.75,3.72,4.41,3.14,3.0
611,51.9885413,5.6667417,1.0,1621002810062477400,1,20.562,187.0,142.81,3.66,4.44,3.13,3.0
612,51.9885415,5.6667473,1.0,1621002811053500516,1,20.687,187.0,113.5,3.62,4.4,3.14,3.0
613,51.9885413,5.666751,1.0,1621002812049849160,1,20.687,187.0,93.44,3.59,4.47,3.13,3.0
614,51.9885413,5.6667543,1.0,1621002813055080060,1,20.687,187.0,93.44,3.59,4.47,3.13,3.0
615,51.9885407,5.66676,1.0,1621002814056138588,1,20.75,187.0,82.64,3.57,4.45,3.13,3.0
616,51.9885393,5.6667677,1.0,1621002815062564883,1,20.75,186.0,50.25,3.52,4.47,3.13,3.0
617,51.9885387,5.6667765,1.0,1621002816093434183,1,20.75,186.0,50.25,3.52,4.47,3.13,3.0
618,51.9885375,5.666786,1.0,1621002817060248949,1,20.75,186.0,85.73,3.57,4.53,3.12,3.0
619,51.9885368,5.6667955,1.0,1621002818060285427,1,20.75,187.0,104.24,3.6,4.45,3.13,3.0
620,51.988537,5.6668058,1.0,1621002819051676985,1,20.75,185.0,124.3,3.64,4.44,3.13,3.0
621,51.9885373,5.666816,1.0,1621002820061027029,1,20.75,185.0,124.3,3.64,4.44,3.13,3.0
622,51.9885378,5.6668275,1.0,1621002821062498682,1,20.75,185.0,141.27,3.66,4.46,3.13,3.0
623,51.9885397,5.6668378,1.0,1621002822059736822,1,20.625,187.0,155.15,3.68,4.38,3.14,3.0
624,51.9885413,5.6668473,1.0,1621002823059362275,1,20.625,186.0,176.75,3.72,4.47,3.13,3.0
625,51.9885425,5.6668557,1.0,1621002824067016414,1,20.625,186.0,144.35,3.67,4.44,3.13,3.0
626,51.988543,5.6668638,1.0,1621002825058884484,1,20.562,188.0,110.41,3.61,4.44,3.13,3.0
627,51.9885427,5.666871,1.0,1621002826058863458,1,20.562,188.0,84.19,3.57,4.47,3.13,3.0
628,51.988541,5.666878,1.0,1621002827058943864,1,20.594,188.0,57.96,3.53,4.49,3.13,3.0
629,51.9885382,5.6668835,1.0,1621002828061191206,1,20.625,187.0,-67.0,3.33,4.55,3.11,3.0
630,51.9885352,5.6668867,1.0,1621002829059413072,1,20.687,187.0,-193.5,3.13,4.62,3.1,3.0
631,51.9885312,5.6668885,1.0,1621002830054290274,1,20.75,187.0,-261.38,3.02,4.64,3.1,3.0
632,51.9885275,5.6668873,1.0,1621002831060757107,1,20.75,187.0,-261.38,3.02,4.64,3.1,3.0
633,51.9885233,5.6668842,1.0,1621002832060832545,1,20.75,187.0,-333.89,2.91,4.71,3.08,3.0
634,51.9885198,5.6668788,1.0,1621002833055256158,1,20.75,187.0,-332.35,2.91,4.58,3.11,3.0
635,51.988518,5.6668723,1.0,1621002834056372994,1,20.75,187.0,-332.35,2.91,4.58,3.11,3.0
636,51.9885178,5.666865,1.0,1621002835058849391,1,20.812,187.0,-287.61,2.98,4.59,3.11,3.0
637,51.9885193,5.6668567,1.0,1621002836060169040,1,20.75,185.0,-117.91,3.25,4.58,3.11,3.0
638,51.9885223,5.6668492,1.0,1621002837060976662,1,20.75,185.0,87.27,3.58,4.5,3.12,3.0
639,51.9885253,5.666844,1.0,1621002838060441484,1,20.75,185.0,87.27,3.58,4.5,3.12,3.0
640,51.9885297,5.6668402,1.0,1621002839059009471,1,20.687,185.0,246.17,3.83,4.44,3.13,3.0
641,51.988535,5.6668355,1.0,1621002840059381947,1,20.687,186.0,300.17,3.91,4.41,3.14,3.0
642,51.9885397,5.666829,1.0,1621002841054543259,1,20.687,187.0,314.05,3.94,4.37,3.15,3.0
643,51.9885438,5.6668225,1.0,1621002842057992565,1,20.687,187.0,309.42,3.93,4.36,3.15,3.0
644,51.9885473,5.666816,1.0,1621002843057987783,1,20.75,184.0,286.28,3.89,4.38,3.14,3.0
645,51.9885512,5.6668097,1.0,1621002844055847523,1,20.687,185.0,264.68,3.86,4.29,3.16,3.0
646,51.988556,5.666804,1.0,1621002845058132105,1,20.625,186.0,301.71,3.92,4.53,3.12,3.0
647,51.9885605,5.6667983,1.0,1621002846100644326,1,20.562,186.0,312.51,3.93,4.27,3.17,3.0
648,51.9885647,5.6667927,1.0,1621002847058765404,1,20.562,188.0,315.59,3.94,4.42,3.14,3.0
649,51.9885693,5.6667873,1.0,1621002848058892211,1,20.562,188.0,300.17,3.91,4.45,3.13,3.0
650,51.9885743,5.6667825,1.0,1621002849058617334,1,20.625,187.0,314.05,3.94,4.37,3.15,3.0
651,51.988579,5.6667778,1.0,1621002850057416902,1,20.687,185.0,331.02,3.96,4.33,3.15,3.0
652,51.988584,5.6667735,1.0,1621002851056599594,1,20.687,185.0,312.51,3.93,4.53,3.12,3.0
653,51.9885892,5.6667687,1.0,1621002852057115967,1,20.687,186.0,324.85,3.95,4.27,3.17,3.0
654,51.9885942,5.6667632,1.0,1621002853068557446,1,20.625,186.0,324.85,3.95,4.59,3.11,3.0
655,51.9885995,5.6667572,1.0,1621002854055840655,1,20.625,187.0,310.97,3.93,4.42,3.14,3.0
656,51.988605,5.66675,1.0,1621002855174386013,1,20.625,187.0,303.25,3.92,4.29,3.16,3.0
657,51.9886093,5.6667427,1.0,1621002856062794101,1,20.625,187.0,303.25,3.92,4.29,3.16,3.0
658,51.9886132,5.666735,1.0,1621002857053934650,1,20.625,187.0,241.54,3.82,4.32,3.16,3.0
659,51.9886168,5.666726,1.0,1621002858056681801,1,20.687,187.0,48.7,3.52,4.41,3.14,3.0
660,51.9886177,5.6667193,1.0,1621002859051451711,1,20.687,187.0,48.7,3.52,4.41,3.14,3.0
661,51.9886162,5.6667148,1.0,1621002860052681457,1,20.687,187.0,-142.59,3.21,4.46,3.13,3.0
662,51.9886132,5.6667082,1.0,1621002861056837143,1,20.687,187.0,-269.1,3.01,4.53,3.12,3.0
663,51.9886107,5.6667025,1.0,1621002862050883398,1,20.75,185.0,-364.75,2.86,4.69,3.09,3.0
664,51.9886073,5.6666988,1.0,1621002863056546191,1,20.75,185.0,-364.75,2.86,4.69,3.09,3.0
665,51.9886028,5.6666982,1.0,1621002864056811793,1,20.75,187.0,-329.26,2.92,4.67,3.09,3.0
666,51.9885985,5.6667018,1.0,1621002865051933209,1,20.75,187.0,-269.1,3.01,4.62,3.1,3.0
667,51.988596,5.666708,1.0,1621002866057783660,1,20.75,187.0,-159.56,3.19,4.53,3.12,3.0
668,51.9885945,5.6667158,1.0,1621002867056699969,1,20.75,187.0,-25.35,3.4,4.54,3.12,3.0
669,51.9885925,5.6667252,1.0,1621002868057388271,1,20.75,185.0,27.11,3.48,4.44,3.13,3.0
670,51.9885905,5.6667345,1.0,1621002869059273414,1,20.75,187.0,62.59,3.54,4.4,3.14,3.0
671,51.9885888,5.6667457,1.0,1621002870055674451,1,20.75,185.0,78.02,3.56,4.41,3.14,3.0
672,51.988588,5.6667577,1.0,1621002871056122730,1,20.687,185.0,98.07,3.59,4.35,3.15,3.0
673,51.9885877,5.6667677,1.0,1621002872056478514,1,20.687,185.0,98.07,3.59,4.36,3.15,3.0
674,51.9885872,5.6667765,1.0,1621002873058053543,1,20.562,186.0,113.5,3.62,4.4,3.14,3.0
675,51.988588,5.6667862,1.0,1621002874057437662,1,20.562,186.0,113.5,3.62,4.4,3.14,3.0
676,51.9885888,5.6667938,1.0,1621002875056645001,1,20.562,188.0,110.41,3.61,4.36,3.15,3.0
677,51.9885908,5.6668,1.0,1621002876156082818,1,20.562,188.0,158.24,3.69,4.29,3.16,3.0
678,51.9885935,5.6668058,1.0,1621002877055612049,1,20.562,188.0,190.63,3.74,4.35,3.15,3.0
679,51.988597,5.6668103,1.0,1621002878056211850,1,20.562,188.0,190.63,3.74,4.35,3.15,3.0
680,51.9886007,5.6668143,1.0,1621002879050483572,1,20.625,187.0,269.31,3.86,4.38,3.14,3.0
681,51.9886027,5.6668155,1.0,1621002880054709014,1,20.687,187.0,232.29,3.81,4.35,3.15,3.0
682,51.9886032,5.6668153,1.0,1621002881049425572,1,20.687,187.0,232.29,3.81,4.35,3.15,3.0
683,51.9886038,5.6668158,1.0,1621002882051881005,1,20.687,187.0,187.55,3.74,4.33,3.15,3.0
684,51.9886042,5.6668177,1.0,1621002883054042772,1,20.75,187.0,207.6,3.77,4.37,3.15,3.0
685,51.9886032,5.6668185,1.0,1621002884052068070,1,20.781,187.0,218.4,3.78,4.24,3.17,3.0
686,51.9886023,5.6668197,1.0,1621002885168929455,1,20.812,187.0,226.12,3.8,4.28,3.16,3.0
687,51.9886008,5.6668217,1.0,1621002886053449366,1,20.812,187.0,230.74,3.8,4.35,3.15,3.0
688,51.9885993,5.6668232,1.0,1621002887056608195,1,20.812,187.0,250.8,3.84,4.4,3.14,3.0
689,51.9885975,5.6668235,1.0,1621002888050712326,1,20.812,187.0,250.8,3.84,4.4,3.14,3.0
690,51.9885952,5.6668253,1.0,1621002889053877142,1,20.812,187.0,255.43,3.84,4.33,3.15,3.0
691,51.9885948,5.6668262,1.0,1621002890059783554,1,20.75,187.0,247.71,3.83,4.32,3.16,3.0
692,51.9885973,5.6668243,1.0,1621002891053040849,1,20.75,185.0,230.74,3.8,4.36,3.15,3.0
693,51.9886012,5.6668218,1.0,1621002892055551151,1,20.75,187.0,218.4,3.78,4.28,3.16,3.0
694,51.988604,5.6668188,1.0,1621002893057541699,1,20.75,187.0,236.92,3.81,4.45,3.13,3.0
695,51.9886063,5.6668133,1.0,1621002894052928177,1,20.75,187.0,145.9,3.67,4.41,3.14,3.0
696,51.9886078,5.6668073,1.0,1621002895051244921,1,20.75,184.0,-122.54,3.24,4.55,3.11,3.0
697,51.9886073,5.6668012,1.0,1621002896052480399,1,20.75,187.0,-267.56,3.02,4.55,3.11,3.0
698,51.9886072,5.6667998,1.0,1621002897050982672,1,20.687,187.0,-344.69,2.89,4.58,3.11,3.0
699,51.9886035,5.6667977,1.0,1621002898058001830,1,20.687,187.0,-360.12,2.87,4.62,3.1,3.0
700,51.9885993,5.6667968,1.0,1621002899054151479,1,20.687,187.0,-360.12,2.87,4.62,3.1,3.0
701,51.9885942,5.6667982,1.0,1621002900054589543,1,20.687,186.0,-279.9,3.0,4.59,3.11,3.0
702,51.9885897,5.6667998,1.0,1621002901051279204,1,20.687,187.0,-279.9,3.0,4.53,3.12,3.0
703,51.988584,5.6668,1.0,1621002902054155032,1,20.625,187.0,-287.61,2.98,4.55,3.11,3.0
704,51.9885787,5.6667993,1.0,1621002903057731436,1,20.625,187.0,-287.61,2.98,4.55,3.11,3.0
705,51.988575,5.6667993,1.0,1621002904051390041,1,20.625,187.0,-295.32,2.97,4.51,3.12,3.0
706,51.9885707,5.6668,1.0,1621002905056610187,1,20.687,187.0,-292.24,2.98,4.6,3.1,3.0
707,51.9885645,5.6668007,1.0,1621002906094047673,1,20.687,187.0,-292.24,2.98,4.6,3.1,3.0
708,51.9885583,5.6668005,1.0,1621002907054855263,1,20.687,185.0,-278.35,3.0,4.83,3.06,3.0
709,51.988552,5.6668,1.0,1621002908053363812,1,20.625,187.0,-270.64,3.01,4.69,3.09,3.0
710,51.988545,5.6668002,1.0,1621002909056333721,1,20.625,187.0,-262.93,3.02,4.67,3.09,3.0
711,51.9885408,5.6668017,1.0,1621002910049130518,1,20.625,186.0,-256.76,3.03,4.49,3.13,3.0
712,51.9885362,5.6668052,1.0,1621002911054275513,1,20.562,184.0,-253.67,3.04,4.74,3.08,3.0
713,51.9885305,5.6668088,1.0,1621002912057106028,1,20.5,186.0,-227.44,3.08,4.58,3.11,3.0
714,51.9885248,5.666813,1.0,1621002913057950604,1,20.437,187.0,-208.93,3.11,4.31,3.16,3.0
715,51.9885208,5.6668182,1.0,1621002914179316462,1,20.437,188.0,-164.19,3.18,4.53,3.12,3.0
716,51.9885162,5.6668238,1.0,1621002915152190522,1,20.5,188.0,-165.74,3.18,4.72,3.08,3.0
717,51.9885113,5.6668303,1.0,1621002916057338691,1,20.562,188.0,-153.39,3.2,4.58,3.11,3.0
718,51.988506,5.6668375,1.0,1621002917054002201,1,20.625,186.0,-100.94,3.28,4.41,3.14,3.0
719,51.9885012,5.6668448,1.0,1621002918058467137,1,20.625,187.0,-53.12,3.35,4.54,3.12,3.0
720,51.9884973,5.6668527,1.0,1621002919057794774,1,20.625,187.0,-20.72,3.41,4.47,3.13,3.0
721,51.9884942,5.666862,1.0,1621002920056925644,1,20.625,187.0,22.48,3.47,4.54,3.12,3.0
722,51.9884913,5.6668715,1.0,1621002921053815932,1,20.687,187.0,53.33,3.52,4.46,3.13,3.0
723,51.9884882,5.6668807,1.0,1621002922056354866,1,20.75,187.0,73.39,3.55,4.49,3.13,3.0
724,51.9884858,5.666891,1.0,1621002923056120105,1,20.812,187.0,91.9,3.58,4.27,3.17,3.0
725,51.9884845,5.6668977,1.0,1621002924055204185,1,20.812,187.0,96.53,3.59,4.26,3.17,3.0
726,51.9884823,5.6669025,1.0,1621002925052020330,1,20.812,187.0,101.16,3.6,4.31,3.16,3.0
727,51.988483,5.6669055,1.0,1621002926051938194,1,20.812,187.0,116.58,3.62,4.47,3.13,3.0
728,51.988484,5.6669062,1.0,1621002927051727058,1,20.875,186.0,176.75,3.72,4.49,3.13,3.0
729,51.9884833,5.6669063,1.0,1621002928048333472,1,20.875,186.0,176.75,3.72,4.49,3.13,3.0
730,51.9884822,5.666905,1.0,1621002929052281583,1,20.875,186.0,189.09,3.74,4.5,3.12,3.0
731,51.98848,5.6669038,1.0,1621002930057407586,1,20.875,186.0,196.8,3.75,4.41,3.14,3.0
732,51.9884783,5.6669032,1.0,1621002931052629641,1,20.875,186.0,196.8,3.75,4.41,3.14,3.0
733,51.9884772,5.6669027,1.0,1621002932053633821,1,20.875,186.0,218.4,3.78,4.32,3.16,3.0
734,51.9884757,5.6669025,1.0,1621002933050790612,1,20.875,186.0,207.6,3.77,4.37,3.15,3.0
735,51.9884745,5.6669018,1.0,1621002934052022977,1,20.875,187.0,210.69,3.77,4.4,3.14,3.0
736,51.9884733,5.6669018,1.0,1621002935052678828,1,20.875,187.0,210.69,3.77,4.4,3.14,3.0
737,51.9884718,5.6669022,1.0,1621002936090015767,1,20.875,186.0,201.43,3.76,4.46,3.13,3.0
738,51.9884728,5.6669042,1.0,1621002937053736609,1,20.875,186.0,175.21,3.72,4.45,3.13,3.0
739,51.9884755,5.6669063,1.0,1621002938048845515,1,20.875,186.0,218.4,3.78,4.27,3.17,3.0
740,51.988481,5.666908,1.0,1621002939052641238,1,20.937,186.0,192.18,3.74,4.46,3.13,3.0
741,51.988487,5.6669087,1.0,1621002940056622387,1,20.875,186.0,192.18,3.74,4.47,3.13,3.0
742,51.9884932,5.6669065,1.0,1621002941056163111,1,20.875,186.0,213.77,3.78,4.38,3.14,3.0
743,51.9885002,5.6669033,1.0,1621002942058343967,1,20.812,187.0,304.8,3.92,4.67,3.09,3.0
744,51.9885067,5.6668985,1.0,1621002943056384846,1,20.812,188.0,312.51,3.93,4.33,3.15,3.0
745,51.9885128,5.6668935,1.0,1621002944056359288,1,20.875,187.0,329.48,3.96,4.54,3.12,3.0
746,51.9885188,5.6668875,1.0,1621002945161487948,1,20.875,186.0,315.59,3.94,4.29,3.16,3.0
747,51.988524,5.666881,1.0,1621002946058775206,1,20.875,186.0,315.59,3.94,4.29,3.16,3.0
748,51.9885288,5.6668737,1.0,1621002947058832055,1,20.875,186.0,289.37,3.9,4.32,3.16,3.0
749,51.9885343,5.6668652,1.0,1621002948056038524,1,20.875,186.0,252.34,3.84,4.31,3.16,3.0
750,51.9885385,5.6668563,1.0,1621002949059725862,1,20.844,186.0,236.92,3.81,4.2,3.18,3.0
751,51.988541,5.6668472,1.0,1621002950055792416,1,20.812,185.0,227.66,3.8,4.04,3.21,3.0
752,51.988544,5.666837,1.0,1621002951057339659,1,20.687,185.0,64.13,3.54,4.41,3.14,3.0
753,51.9885465,5.6668258,1.0,1621002952056459483,1,20.625,186.0,-11.46,3.42,4.42,3.14,3.0
754,51.9885482,5.6668142,1.0,1621002953056343658,1,20.625,186.0,-11.46,3.42,4.42,3.14,3.0
755,51.9885483,5.6668042,1.0,1621002954056631706,1,20.625,187.0,-76.26,3.32,4.47,3.13,3.0
756,51.9885492,5.6667928,1.0,1621002955057017671,1,20.562,188.0,-176.53,3.16,4.54,3.12,3.0
757,51.9885498,5.6667823,1.0,1621002956065158128,1,20.562,188.0,-176.53,3.16,4.54,3.12,3.0
758,51.9885488,5.666774,1.0,1621002957050960016,1,20.562,186.0,-196.59,3.13,4.5,3.12,3.0
759,51.9885497,5.666764,1.0,1621002958056640705,1,20.625,186.0,-148.77,3.2,4.54,3.12,3.0
760,51.9885518,5.6667545,1.0,1621002959062197171,1,20.562,186.0,-90.14,3.3,4.44,3.13,3.0
761,51.9885523,5.6667443,1.0,1621002960058802665,1,20.562,186.0,-90.14,3.3,4.44,3.13,3.0
762,51.9885532,5.6667327,1.0,1621002961054400025,1,20.5,186.0,-124.08,3.24,4.51,3.12,3.0
763,51.9885538,5.6667202,1.0,1621002962055575715,1,20.5,187.0,-162.65,3.18,4.51,3.12,3.0
764,51.9885532,5.6667098,1.0,1621002963055883851,1,20.5,188.0,-199.68,3.12,4.5,3.12,3.0
765,51.9885547,5.666698,1.0,1621002964060241914,1,20.562,188.0,-210.47,3.11,4.74,3.08,3.0
766,51.9885557,5.6666888,1.0,1621002965055803877,1,20.625,187.0,-134.88,3.23,4.49,3.13,3.0
767,51.988557,5.666679,1.0,1621002966101066396,1,20.625,187.0,-83.97,3.31,4.45,3.13,3.0
768,51.9885585,5.6666697,1.0,1621002967058063460,1,20.625,187.0,-105.57,3.27,4.5,3.12,3.0
769,51.9885587,5.6666602,1.0,1621002968051400987,1,20.625,186.0,-117.91,3.25,4.51,3.12,3.0
